chi,chosen_mode,with_xai,prob_correct,pred_time,reward,correct,cog_retrieval_threshold,cog_latency_factor,cog_T_enc,cog_T_op,cog_ddm_a,cog_ddm_s,cog_chi
0.0017564593482230295,unknown,True,0.5132914496275318,15.580652549689958,0.4859246668052139,0.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.6292037993313205,16.902064405074363,0.5995160103027599,0.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.18300617678409362,16.149570458569812,0.15464011278235218,0.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.5061948633817396,17.601458954174266,0.4752786162593162,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.9208373850966993,14.165663073011114,0.8959559737683311,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.819456598267223,14.61516170815546,0.793785660859142,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.7027616999567464,14.2595691924287,0.6777153463470719,0.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.6875302568018119,13.607746098688839,0.6636288039585244,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.657107919164837,14.092660696471707,0.632354733543184,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.75499419560098,12.817662934331018,0.7324804917176024,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.5743290575189949,15.883765101440137,0.5464298698215916,0.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.6671894296872355,17.58460120814346,0.6363027925104179,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.6407398076928073,15.143941845377933,0.6141400894695472,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.642953184808549,14.963743870601036,0.6166699770026167,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.3279527239715905,15.542103329093717,0.3006536512881556,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.5646275255612209,17.91270155129561,0.5331645934695185,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.749409453755912,16.095381871991414,0.7211385698036331,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.6993074094172969,17.770651040036178,0.668093983274016,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,True,0.6695082340863929,15.695746922612818,0.6419392926768268,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.0017564593482230295,unknown,False,0.7684342869106963,15.986226303680215,0.7403551302767882,1.0,-0.43439632904101155,0.11545771421480583,2.976084932368294,2.8968268329611915,0.9621563905083409,0.39950880168852776,0.008302724446297361
0.004748449954715464,unknown,False,0.38982129998408077,8.886968279041294,0.34762197586190935,1.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,True,0.7997024342835753,8.815395736166328,0.7578429687993774,1.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,True,0.4056866363370076,8.785029793061849,0.36397136201396907,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.7387979603562296,8.92633335013375,0.6964117131640118,1.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.6484178316589376,8.964724051920168,0.6058492881405607,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,False,0.8022382280185488,8.972428128384621,0.7596331020786331,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
0.004748449954715464,unknown,True,0.7997774937910406,8.934444981749806,0.7573527289220429,0.0,0.13688799429211507,0.039154134806099694,1.801377910148414,1.213043413475261,0.8567198035834616,1.0205329338842024,0.007002709483700638
