chi,ddm_a,ddm_a_bin,chosen_mode,with_xai,prob_correct,pred_time,reward,correct,cog_retrieval_threshold,cog_latency_factor,cog_T_enc,cog_T_op,cog_ddm_a,cog_ddm_s,cog_chi
0.008333958740280709,0.7833333333333333,0,retrieve,True,0.507421875,4.359987631761015,0.47108591796876953,0.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,0.7833333333333333,0.9,0.00399441432697931
0.008333958740280709,1.5166666666666666,2,retrieve,False,0.819140625,10.946340145795524,0.7279142778678618,1.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,1.5166666666666666,0.9,0.00399441432697931
0.008333958740280709,1.5166666666666666,2,retrieve,False,0.522265625,5.687132496888132,0.47486929742042466,0.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,1.5166666666666666,0.9,0.00399441432697931
0.008333958740280709,1.5166666666666666,2,retrieve,False,0.5148437499999999,5.339270604295547,0.4703464890806072,1.0,-1.0,0.13778205923550552,2.4050768882246363,2.5790300177077614,1.5166666666666666,0.9,0.00399441432697931
0.010052779563745284,1.15,1,retrieve,True,0.5,0.9643486019711529,0.4903056160817781,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.15,0.9,0.0071351954011622575
0.010052779563745284,1.15,1,retrieve,False,0.5,1.3633610201307107,0.48629443219882307,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.15,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,True,0.685546875,8.598885104935315,0.5991041785461125,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,True,0.5296875,6.791650429041709,0.4614125353628276,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.45546875,7.395589292881667,0.3811225210946657,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.5,8.24380545350815,0.41712684100948133,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.78203125,11.001908093059514,0.6714314931598874,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.87109375,12.291609995911758,0.747528904227571,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.3515625,8.614885203818787,0.26495895807903885,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,True,0.418359375,6.684623080020722,0.3511603327098276,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,True,0.522265625,6.079303221345957,0.4611517298146425,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,True,0.566796875,5.625538370885766,0.5102445778300946,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
