Participant ID,dataId,expMethod,modelName,Session,Tested w/ XAI,XAIType,Strategy,Assignment Prob,NLL,PAI,MAI,sensitivity,k,retrieval_threshold,scaling_factor
381,wine_quality,lime,mlp,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.5038934561,0.6111111111,0.5555555556,1.0,1,-1.509060182,
293,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.5879126331,0.6666666667,0.4444444444,,4,-2.909234548,0.2431716588
293,forest_cover,shap,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.0117221091,0.6666666667,0.6666666667,,4,-3.933228805,5.8760943474
293,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.4009398961,0.7777777778,0.7222222222,32.358631154,1,-2.525057817,
293,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.5868610313,0.5,0.5555555556,1.0,1,-4.0,
384,adult,lime,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.4087527933,0.7777777778,0.6666666667,,5,-1.718306603,1.2349080257
384,adult,lime,xgboost,1,w/o XAI,Attribution,Attribution Sum,1,0.1848844691,0.8888888889,0.8333333333,,5,-2.853595089,3.5287563929
384,adult,lime,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.0829556429,0.9444444444,0.8888888889,,4,-1.718306603,8.0
384,adult,lime,xgboost,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.2847164538,0.7222222222,0.7222222222,36.975318194,3,-2.706550117,
265,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.0174729798,1.0,1.0,,5,-1.718306603,8.0
265,wine_quality,lime,mlp,1,w/o XAI,Attribution,Attribution Sum,1,0.6449090859,0.6111111111,0.3888888889,,3,-1.754839093,3.5287563929
265,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.0070593373,1.0,1.0,,5,-1.718306603,8.0
301,adult,lime,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.4828398908,0.7777777778,0.8888888889,,5,-1.718306603,1.2349080257
301,adult,lime,xgboost,1,w/o XAI,Attribution,Attribution Sum,1,0.2397825088,0.8333333333,0.8333333333,,5,-2.853595089,2.4605285325
301,adult,lime,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.4892980989,0.8888888889,0.7777777778,,5,-1.718306603,1.2349080257
301,adult,lime,xgboost,2,w/o XAI,Attribution,Attribution Sum,1,0.2121128171,0.8888888889,0.8333333333,,5,-2.853595089,3.5287563929
302,adult,lime,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.2925897455,0.8333333333,0.7222222222,,5,-1.718306603,4.4309260873
302,adult,lime,xgboost,1,w/o XAI,Attribution,Attribution Sum,1,0.1934742264,0.8333333333,0.7222222222,,5,-3.952351085,3.5287563929
302,adult,lime,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.3724507474,0.9444444444,0.5555555556,,4,-1.718306603,1.2349080257
302,adult,lime,xgboost,2,w/o XAI,Attribution,Attribution Sum,1,0.1814727159,0.8333333333,0.7222222222,,4,-3.952351085,3.5287563929
292,forest_cover,shap,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.0009448354,1.0,1.0,,5,-1.718306603,8.0
292,forest_cover,shap,xgboost,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.6137654847,0.4444444444,0.6666666667,1.0,3,-2.706550117,
292,forest_cover,shap,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.2660032392,0.9444444444,0.6666666667,,5,-1.718306603,1.2349080257
292,forest_cover,shap,xgboost,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.1609438518,0.5555555556,0.4444444444,21.82806764,3,-2.706550117,
360,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.2107560826,0.6666666667,0.6666666667,13.791539214,3,-2.525057817,
360,forest_cover,shap,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.5696825145,0.7222222222,0.5,1.0,1,-2.756953383,
360,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.663407652,0.1666666667,0.5,1.0,1,-2.525057817,
360,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.3271702253,0.6111111111,0.7222222222,33.957537986,1,-4.0,
388,forest_cover,shap,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.5063503425,0.6666666667,0.3888888889,1.0,1,-3.913819391,
388,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.0772086485,0.5555555556,0.6666666667,26.151047959,2,-2.368680065,
388,forest_cover,shap,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,0.6285915122,0.6666666667,0.7222222222,1.0,2,-3.913819391,
388,forest_cover,shap,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.0071144806,0.5,0.5,57.346699172,3,-2.368680065,
338,forest_cover,shap,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.0101042398,1.0,1.0,,4,-1.718306603,8.0
338,forest_cover,shap,xgboost,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.1070770336,0.7222222222,0.7222222222,36.975318194,4,-2.706550117,
338,forest_cover,shap,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.1090937668,0.8888888889,1.0,,4,-1.718306603,4.4309260873
338,forest_cover,shap,xgboost,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.5218786671,0.5,0.6111111111,1.0,3,-1.509060182,
363,forest_cover,shap,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.3687043416,0.8333333333,0.8333333333,,3,-1.718306603,1.2349080257
363,forest_cover,shap,xgboost,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.0673244213,0.7222222222,0.6666666667,52.122568747,5,-2.706550117,
363,forest_cover,shap,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.0202015173,1.0,1.0,,5,-1.718306603,8.0
361,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.1665472653,0.7222222222,0.6666666667,29.470854791,3,-2.525057817,
361,forest_cover,shap,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.2759340331,0.6111111111,0.7222222222,,4,-2.787268138,2.0168815319
361,forest_cover,shap,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,0.1446288172,0.8888888889,0.9444444444,68.700503641,2,-3.913819391,
361,forest_cover,shap,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.1478836255,0.5555555556,0.5555555556,,5,-2.787268138,5.8760943474
288,forest_cover,shap,xgboost,1,w/ XAI,Importance,Salient-features categorization,1,0.5470031224,0.8888888889,0.6666666667,1.0,1,-2.491875867,
288,forest_cover,shap,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.5640425572,0.5,0.1666666667,1.0,2,-4.0,
288,forest_cover,shap,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.6660693054,0.6666666667,0.5555555556,,3,-2.909234548,0.2431716588
288,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.6021206432,0.5,0.6111111111,1.0,1,-2.756953383,
112,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.0174729798,1.0,0.9444444444,,5,-1.718306603,8.0
112,wine_quality,lime,mlp,1,w/o XAI,Attribution,Attribution Sum,1,0.6357817433,0.6111111111,0.6666666667,,5,-2.853595089,1.3923006722
112,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.2333705518,0.7222222222,0.8333333333,,5,-1.718306603,4.4309260873
112,wine_quality,lime,mlp,2,w/o XAI,Attribution,Attribution Sum,1,0.0358069836,0.9444444444,1.0,,5,-2.853595089,3.5287563929
278,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.556050693,0.6666666667,0.2777777778,,5,-1.718306603,1.2349080257
278,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.0835796041,0.9444444444,1.0,,4,-1.718306603,4.4309260873
278,wine_quality,lime,mlp,2,w/o XAI,Attribution,Attribution Sum,1,0.4491049741,0.8333333333,0.7222222222,,5,-3.952351085,1.3923006722
174,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.5913600725,0.8888888889,0.3888888889,,4,-2.909234548,0.2431716588
174,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.6656842364,0.6111111111,0.5,1.0,5,-2.525057817,
274,adult,lime,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.3922248174,0.7777777778,0.7777777778,,5,-1.718306603,1.2349080257
274,adult,lime,xgboost,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.3063334585,0.8333333333,0.7777777778,21.82806764,3,-2.706550117,
274,adult,lime,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.0829556429,0.9444444444,0.8333333333,,4,-1.718306603,8.0
274,adult,lime,xgboost,2,w/o XAI,Attribution,Attribution Sum,1,0.4338629809,0.8888888889,0.7222222222,,5,-3.952351085,1.3923006722
25,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.6353836971,0.5555555556,0.5,,3,-2.909234548,0.2431716588
25,forest_cover,shap,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.616130827,0.4444444444,0.6111111111,1.0,2,-1.284926074,
25,forest_cover,shap,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,0.6546390037,0.3888888889,0.2222222222,1.0,2,-1.069932343,
321,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.5322762148,0.6666666667,0.6111111111,,5,-1.718306603,1.2349080257
321,wine_quality,lime,mlp,1,w/o XAI,Attribution,Attribution Sum,1,0.4519004718,0.8333333333,0.8888888889,,4,-2.853595089,1.3923006722
321,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.2414032796,0.7777777778,0.8888888889,,5,-1.718306603,4.4309260873
321,wine_quality,lime,mlp,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.2765201757,0.8888888889,0.8888888889,21.82806764,5,-1.509060182,
164,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.5322762148,0.6666666667,0.5555555556,,5,-1.718306603,1.2349080257
164,wine_quality,lime,mlp,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.3784966197,0.7777777778,0.5555555556,31.294501107,5,-2.706550117,
164,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.0070593373,1.0,1.0,,5,-1.718306603,8.0
164,wine_quality,lime,mlp,2,w/o XAI,Attribution,Attribution Sum,1,0.6362538006,0.6111111111,0.6666666667,,5,-2.853595089,0.3240728119
328,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.0058966491,0.7777777778,0.7777777778,,3,-2.909234548,8.0
328,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.0052306026,0.6666666667,0.6666666667,57.346699172,4,-2.368680065,
328,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.3748281734,0.5,0.2777777778,32.358631154,1,-2.525057817,
328,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.2791651391,0.6666666667,0.6666666667,25.903497229,2,-4.0,
286,forest_cover,shap,xgboost,1,w/ XAI,Importance,Importance categorization,1,0.2695575906,0.7222222222,0.7777777778,66.685022049,5,-3.792588539,
286,forest_cover,shap,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.5763804157,0.8333333333,0.3888888889,,3,-2.909234548,0.2431716588
111,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.5224002563,0.8333333333,0.9444444444,,4,-2.909234548,3.4721201856
111,forest_cover,shap,xgboost,1,w/o XAI,Importance,Salient-features categorization,1,0.616130827,0.5555555556,0.5555555556,1.0,2,-1.284926074,
111,forest_cover,shap,xgboost,2,w/ XAI,Importance,Salient-features categorization,1,0.5723397254,0.8333333333,0.5555555556,1.0,2,-3.913819391,
111,forest_cover,shap,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.5614897438,0.7222222222,0.6666666667,,5,-3.933228805,2.0168815319
374,adult,lime,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.16651609,0.8333333333,0.9444444444,,5,-1.718306603,7.6269441489
374,adult,lime,xgboost,1,w/o XAI,Attribution,Attribution Sum,1,0.2306687443,0.8333333333,0.7777777778,,5,-2.853595089,2.4605285325
374,adult,lime,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.0829556429,0.9444444444,0.8333333333,,4,-1.718306603,8.0
374,adult,lime,xgboost,2,w/o XAI,Attribution,Attribution Sum,1,0.140561371,0.8333333333,0.7777777778,,5,-3.952351085,3.5287563929
339,forest_cover,shap,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.541626329,0.7222222222,0.5,,5,-2.909234548,0.2431716588
339,forest_cover,shap,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.0347346988,0.5555555556,0.6111111111,88.542350386,4,-2.368680065,
296,forest_cover,shap,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.0009448354,1.0,1.0,,5,-1.718306603,8.0
296,forest_cover,shap,xgboost,1,w/o XAI,Attribution,Attribution Sum,1,0.4396332468,0.6666666667,0.5555555556,,4,-3.952351085,1.3923006722
296,forest_cover,shap,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.0427678044,1.0,1.0,,5,-1.718306603,8.0
296,forest_cover,shap,xgboost,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.6043543473,0.3888888889,0.6111111111,1.0,3,-2.706550117,
378,forest_cover,shap,xgboost,1,w/ XAI,Importance,Importance categorization,1,0.5667564767,0.5,0.3888888889,1.0,3,-2.28425335,
378,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.4818372364,0.3888888889,0.5,32.358631154,1,-2.525057817,
359,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.5884863626,0.7222222222,0.5555555556,,3,-2.909234548,0.2431716588
359,forest_cover,shap,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.4167703317,0.6111111111,0.6111111111,,4,-3.933228805,2.0168815319
359,forest_cover,shap,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.440272098,0.6111111111,0.7777777778,,5,-3.933228805,2.0168815319
66,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.461763151,0.7777777778,0.7777777778,,5,-1.718306603,4.4309260873
66,wine_quality,lime,mlp,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.3868976563,0.7222222222,0.6666666667,31.294501107,1,-2.706550117,
66,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.397296111,0.7222222222,0.8333333333,,5,-1.718306603,4.4309260873
66,wine_quality,lime,mlp,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.6184437982,0.6666666667,0.6111111111,1.0,1,-2.706550117,
380,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.0174729798,1.0,1.0,,5,-1.718306603,8.0
380,wine_quality,lime,mlp,1,w/o XAI,Attribution,Attribution Sum,1,0.5247639066,0.5,0.7222222222,,4,-2.853595089,2.4605285325
380,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.438568467,0.6111111111,0.5555555556,,5,-1.718306603,1.2349080257
380,wine_quality,lime,mlp,2,w/o XAI,Attribution,Attribution Sum,1,0.1896286896,0.8888888889,0.8888888889,,3,-3.952351085,2.4605285325
391,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.0174729798,1.0,0.8888888889,,5,-1.718306603,8.0
391,wine_quality,lime,mlp,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.3353856285,0.5,0.5,21.82806764,1,-2.706550117,
391,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.438568467,0.6111111111,0.7222222222,,5,-1.718306603,1.2349080257
391,wine_quality,lime,mlp,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.2897197962,0.7222222222,0.7222222222,21.82806764,5,-1.509060182,
382,forest_cover,shap,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.0101042398,1.0,1.0,,4,-1.718306603,8.0
382,forest_cover,shap,xgboost,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.2838468447,0.6666666667,0.7222222222,31.294501107,3,-1.509060182,
382,forest_cover,shap,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.266713188,0.8888888889,0.6111111111,,4,-1.718306603,1.2349080257
382,forest_cover,shap,xgboost,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.0023386257,0.5,0.5,82.417069854,3,-2.706550117,
54,forest_cover,shap,xgboost,1,w/ XAI,Importance,Importance categorization,1,0.3644930288,0.7777777778,0.7222222222,31.364774843,5,-3.792588539,
54,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.0910656588,0.7222222222,0.7777777778,32.195651213,1,-2.368680065,
54,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.1512137314,0.7777777778,0.7222222222,32.358631154,1,-2.525057817,
54,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.5445383205,0.4444444444,0.5,1.0,1,-4.0,
303,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.2050553764,0.8888888889,0.8888888889,,3,-1.718306603,4.4309260873
303,wine_quality,lime,mlp,1,w/o XAI,Attribution,Attribution Sum,1,0.5165429461,0.5555555556,0.7222222222,,5,-2.853595089,2.4605285325
303,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.2333705518,0.7222222222,0.8888888889,,5,-1.718306603,4.4309260873
303,wine_quality,lime,mlp,2,w/o XAI,Attribution,Attribution Sum,1,0.4815273279,0.7777777778,0.8333333333,,4,-2.853595089,1.3923006722
343,forest_cover,shap,xgboost,1,w/ XAI,Importance,Sensitive-features categorization,1,0.2122594384,0.7222222222,0.7222222222,29.470854791,1,-2.525057817,
343,forest_cover,shap,xgboost,1,w/o XAI,Importance,Attribution Sum,1,0.0182268044,0.6666666667,0.6666666667,,4,-3.933228805,5.8760943474
343,forest_cover,shap,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.6573538748,0.6666666667,0.6666666667,,2,-2.909234548,0.2431716588
343,forest_cover,shap,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.5452609837,0.7222222222,0.6666666667,,4,-3.933228805,2.0168815319
370,adult,lime,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.4682594621,0.8333333333,0.7777777778,,5,-1.718306603,1.2349080257
370,adult,lime,xgboost,1,w/o XAI,Attribution,Attribution Sum,1,0.5759846995,0.7777777778,0.8333333333,,5,-2.853595089,1.3923006722
370,adult,lime,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.3824218043,0.8333333333,0.7222222222,,4,-1.718306603,1.2349080257
370,adult,lime,xgboost,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.5347404467,0.8333333333,0.7777777778,1.0,1,-2.706550117,
386,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.4304398526,0.8888888889,0.8333333333,,5,-1.718306603,4.4309260873
386,wine_quality,lime,mlp,1,w/o XAI,Attribution,Attribution Sum,1,0.5439686695,0.7222222222,0.8333333333,,5,-3.952351085,1.3923006722
386,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.0070593373,1.0,1.0,,5,-1.718306603,8.0
386,wine_quality,lime,mlp,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.3658078412,0.7222222222,0.8333333333,21.82806764,3,-2.706550117,
38,forest_cover,shap,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.0009448354,1.0,1.0,,5,-1.718306603,8.0
38,forest_cover,shap,xgboost,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.0050266137,0.6666666667,0.6666666667,52.122568747,3,-2.706550117,
38,forest_cover,shap,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.0427678044,1.0,1.0,,5,-1.718306603,8.0
38,forest_cover,shap,xgboost,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.2785004505,0.6111111111,0.6111111111,21.82806764,5,-2.706550117,
336,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.6140094914,0.6666666667,0.6111111111,,4,-2.909234548,0.2431716588
336,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.0041451284,0.6666666667,0.6666666667,57.346699172,4,-2.368680065,
336,forest_cover,shap,xgboost,2,w/ XAI,Importance,Sensitive-features categorization,1,0.2116816162,0.5,0.4444444444,32.358631154,1,-2.525057817,
336,forest_cover,shap,xgboost,2,w/o XAI,Importance,Salient-features categorization,1,0.2331797901,0.6666666667,0.7222222222,25.903497229,3,-4.0,
389,forest_cover,shap,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.0101042398,1.0,1.0,,4,-1.718306603,8.0
389,forest_cover,shap,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.0202015173,1.0,1.0,,5,-1.718306603,8.0
389,forest_cover,shap,xgboost,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.5564748009,0.2777777778,0.3888888889,31.294501107,5,-1.509060182,
379,forest_cover,shap,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.0009448354,1.0,1.0,,5,-1.718306603,8.0
379,forest_cover,shap,xgboost,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.0054319894,0.6666666667,0.6666666667,52.122568747,3,-2.706550117,
379,forest_cover,shap,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.2309660224,0.9444444444,0.6666666667,,3,-1.718306603,1.2349080257
379,forest_cover,shap,xgboost,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.2512621601,0.6666666667,0.6666666667,21.82806764,3,-2.706550117,
85,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.2600999514,0.8333333333,0.7222222222,,5,-1.718306603,8.0
85,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.0835796041,0.9444444444,0.9444444444,,4,-1.718306603,4.4309260873
85,wine_quality,lime,mlp,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.5116477846,0.6666666667,0.6666666667,31.294501107,1,-2.706550117,
324,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.5989067379,0.6111111111,0.5555555556,,3,-2.909234548,0.2431716588
324,forest_cover,shap,xgboost,1,w/o XAI,Importance,Sensitive-features categorization,1,0.3110672647,0.6666666667,0.6666666667,32.195651213,5,-2.368680065,
324,forest_cover,shap,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.629699724,0.5555555556,0.7222222222,,2,-1.784511801,3.4721201856
324,forest_cover,shap,xgboost,2,w/o XAI,Importance,Sensitive-features categorization,1,0.3683855637,0.6111111111,0.5555555556,26.151047959,2,-2.368680065,
346,forest_cover,shap,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.0009448354,1.0,1.0,,5,-1.718306603,8.0
346,forest_cover,shap,xgboost,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.6439882398,0.3888888889,0.6666666667,1.0,3,-2.706550117,
346,forest_cover,shap,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.1090937668,0.8888888889,0.9444444444,,4,-1.718306603,4.4309260873
346,forest_cover,shap,xgboost,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.6272755312,0.3888888889,0.3333333333,1.0,3,-2.706550117,
332,adult,lime,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.2925897455,0.8333333333,0.7777777778,,5,-1.718306603,4.4309260873
332,adult,lime,xgboost,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.2388680734,0.8333333333,0.7777777778,36.975318194,3,-2.706550117,
332,adult,lime,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.4460639414,0.9444444444,0.7777777778,,5,-1.718306603,1.2349080257
332,adult,lime,xgboost,2,w/o XAI,Attribution,Attribution Sum,1,0.3707966503,0.8888888889,0.6666666667,,5,-3.952351085,1.3923006722
317,forest_cover,shap,xgboost,1,w/ XAI,Importance,Attribution Sum,1,0.4272992545,0.7222222222,0.8333333333,,2,-2.909234548,3.4721201856
317,forest_cover,shap,xgboost,2,w/ XAI,Importance,Attribution Sum,1,0.5570859998,0.8333333333,0.6666666667,,3,-4.0,0.2431716588
317,forest_cover,shap,xgboost,2,w/o XAI,Importance,Attribution Sum,1,0.4600228478,0.5555555556,0.7777777778,,5,-2.787268138,2.0168815319
74,forest_cover,shap,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.0101042398,1.0,1.0,,4,-1.718306603,8.0
74,forest_cover,shap,xgboost,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.2483022122,0.6666666667,0.8333333333,21.82806764,3,-2.706550117,
74,forest_cover,shap,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.0202015173,1.0,1.0,,5,-1.718306603,8.0
74,forest_cover,shap,xgboost,2,w/o XAI,Attribution,Attribution Sum,1,0.1524697304,0.7777777778,0.7777777778,,4,-3.952351085,3.5287563929
62,forest_cover,shap,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.0009448354,1.0,1.0,,5,-1.718306603,8.0
62,forest_cover,shap,xgboost,1,w/o XAI,Attribution,Attribution Sum,1,0.0795031292,0.6111111111,0.6666666667,,5,-3.952351085,3.5287563929
62,forest_cover,shap,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.0985762963,0.9444444444,1.0,,4,-1.718306603,4.4309260873
62,forest_cover,shap,xgboost,2,w/o XAI,Attribution,Attribution Sum,1,0.3635507593,0.7777777778,0.7777777778,,5,-3.952351085,2.4605285325
390,adult,lime,xgboost,1,w/ XAI,Attribution,Attribution Sum,1,0.3912713613,0.7222222222,0.6666666667,,5,-1.718306603,1.2349080257
390,adult,lime,xgboost,1,w/o XAI,Attribution,Attribution Sum,1,0.3239673501,0.9444444444,0.7222222222,,5,-2.853595089,2.4605285325
390,adult,lime,xgboost,2,w/ XAI,Attribution,Attribution Sum,1,0.2597669384,0.8888888889,0.8333333333,,4,-1.718306603,2.8329170565
390,adult,lime,xgboost,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.2418481375,0.7222222222,0.6111111111,36.975318194,3,-2.706550117,
385,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.0943574222,0.9444444444,0.9444444444,,5,-1.718306603,7.6269441489
385,wine_quality,lime,mlp,1,w/o XAI,Attribution,Sensitive-features categorization,1,0.6661552042,0.3888888889,0.6666666667,1.0,3,-2.706550117,
385,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.438568467,0.6111111111,0.7222222222,,5,-1.718306603,1.2349080257
385,wine_quality,lime,mlp,2,w/o XAI,Attribution,Attribution Sum,1,0.071515576,1.0,1.0,,4,-3.952351085,3.5287563929
383,wine_quality,lime,mlp,1,w/ XAI,Attribution,Attribution Sum,1,0.5197276174,0.7222222222,0.4444444444,,5,-1.718306603,1.2349080257
383,wine_quality,lime,mlp,2,w/ XAI,Attribution,Attribution Sum,1,0.5146892729,0.6111111111,0.7222222222,,5,-1.718306603,1.2349080257
383,wine_quality,lime,mlp,2,w/o XAI,Attribution,Sensitive-features categorization,1,0.3687927464,0.8333333333,0.9444444444,21.82806764,5,-2.706550117,
