Participant Id,AppId,Complexity,T_enc,T_op,chi_value,ddm_a,ddm_s,lapse,latency_factor,retrieval_threshold
6742237ff27899244266a74f,Mushrooms,low,0.8355383556775741,0.5,0.0006040692302670641,0,0.4787190590129925,0.005,0.2,-0.2720375291937136
669c14c5463407058421c908,Mushrooms,high,2.9999999999999996,0.5,0.00095373300959025,0,1.2,0.005,0.2,-2.0
5f68fdce1c675a0baf13e0ff,Mushrooms,low,0.5,0.5,0.02,0,0.21219020907964364,0.005,0.2,1.0639479749789782
66a17308b15834b9f0424648,Mushrooms,low,2.9999999999999996,0.5,0.0,0,1.089750213344112,0.005,0.2,-1.7644296538842246
6779f9e5ba9a9ab258410801,Mushrooms,low,1.8230318311770966,0.5,0.0011282315805420055,0,0.8508884729488531,0.005,0.2,-1.4999661372732072
671ae9a61ae24c9536e8a5cb,Mushrooms,high,2.962828009560683,0.5,0.02,0,1.1375394697982453,0.005,0.2,0.24686859295405839
5d29ff613c92a50001fc35dd,Mushrooms,high,0.5,0.5,0.0,0,1.2,0.005,0.2,-2.0
62b0774e79b59d3584aa5c76,Mushrooms,low,1.5,0.5,0.001,0,1.0,0.005,0.2,-0.3
6103f70c927951d50e449748,Mushrooms,high,0.5,0.5,0.0,0,0.6885683395546518,0.005,0.2,1.5
67dca3ab5e7374bfad603e28,Mushrooms,high,2.9999999999999996,0.5,0.0,0,1.2,0.005,0.2,-0.6108346743859339
677d54e4c82949e27ea216eb,Mushrooms,high,2.9999999999999996,0.5,0.018456069258979628,0,0.2,0.005,0.2,0.2338200645810442
6859c99948f19281a426b97c,Mushrooms,low,2.9999999999999996,0.5,0.0,0,0.8689146909518406,0.005,0.2,1.5
6765f0f70b5bf9820e27589e,Mushrooms,high,2.9999999999999996,0.5,0.009148705849451632,0,1.2,0.005,0.2,0.6536560917753023
6100ebfae25ec51caf80456f,Mushrooms,high,0.5715035313738465,0.5,0.0,0,1.2,0.005,0.2,0.3371846713505149
6763911a202c7db0ad8d5790,Mushrooms,low,0.7342568733107447,0.5,0.0,0,1.2,0.005,0.2,-0.7331927096147353
5ff665fca89e1b2184bb1281,Mushrooms,high,2.9999999999999996,0.5,0.0008684229041882473,0,0.9136784849267898,0.005,0.2,0.30341141112362147
664bc61062c2afbacbb5f2f8,Mushrooms,low,0.625291457304022,0.5,0.02,0,1.2,0.005,0.2,-2.0
678fba732e3c7c2620e94db9,Mushrooms,high,2.0871259387339323,0.5,0.0,0,0.9756867559558853,0.005,0.2,1.5
66d75cb88ac10f4eadb1ffde,Mushrooms,high,2.9999999999999996,0.5,0.0,0,0.9657183128769233,0.005,0.2,1.5
5efa3a58033dea84c79949f0,Mushrooms,high,1.8230318311770966,0.5,0.0011282315805420055,0,0.8508884729488531,0.005,0.2,-1.4999661372732072
67f014dfdf283eede8de265d,Mushrooms,low,0.5,0.5,0.0012669699201058038,0,1.0889509607018213,0.005,0.2,-1.2990394740086
62d4483f368494982b56b7e5,Mushrooms,high,0.6682784064624466,0.5,0.0004901062910827849,0,1.0093607190625675,0.005,0.2,-0.3532868029779117
67366fdf3695cee0c68c6339,Mushrooms,low,2.9999999999999996,0.5,0.0,0,1.2,0.005,0.2,1.5
67e30f66f616da587acfe301,Mushrooms,high,0.5,0.5,0.01829856622845451,0,1.2,0.005,0.2,-0.037297279627434676
650a412b277a3b8882685ba8,Mushrooms,high,2.9999999999999996,0.5,0.0,0,1.0385057404961024,0.005,0.2,-0.10704269385886
675ac6491d5a8659b07fcf54,Mushrooms,high,2.8762545274011346,0.5,0.002487499039053461,0,0.2,0.005,0.2,0.22376003662858546
653a67d143c6388e1c5b79dd,Mushrooms,low,0.5,0.5,0.0,0,1.2,0.005,0.2,1.5
